"Name","setting","iteration","mode","scale","timesteps","label","validity","fid","sfid","is","precision","recall","shrink_x0"
"guide_mode=manifold+scale=5+label=3+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","5","100","3","0.5444","56.031649568595185","127.31049360957422","5.603336334228516","0.537109375","0.613","false"
"guide_mode=manifold+scale=1+label=9+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","1","100","9","0.2964","104.3934816120398","131.22352743690453","6.227677345275879","0.2333984375","0.73","false"
"guide_mode=manifold+scale=10+label=1+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","10","100","1","0.7397","39.05651249532963","118.08355775679058","3.655925273895264","0.57861328125","0.548","false"
"guide_mode=manifold+scale=1+label=5+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","1","100","5","0.4688","84.1711404669287","125.06848948895208","6.794130325317383","0.49658203125","0.658","false"
"guide_mode=manifold+scale=1+label=7+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","1","100","7","0.3013","82.97468743068055","119.2361676871286","6.852135181427002","0.33740234375","0.637","false"
"guide_mode=manifold+scale=1+label=3+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","1","100","3","0.3745","69.93695653599787","130.34312820515413","6.50626802444458","0.4873046875","0.649","false"
"guide_mode=manifold+scale=100+label=8+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","100","100","8","0.8638","46.37347150435352","113.2264880445947","3.915642738342285","0.580078125","0.445","false"
"guide_mode=manifold+scale=5+label=1+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","5","100","1","0.626","48.27889809849648","119.59001510352071","4.232821941375732","0.50390625","0.581","false"
"guide_mode=manifold+scale=100+label=4+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","100","100","4","0.6978","75.22738571391187","129.07167497040882","6.060183048248291","0.60693359375","0.514","false"
"guide_mode=manifold+scale=100+label=6+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","100","100","6","0.688","63.68417634382064","138.6853506360403","4.634495735168457","0.56396484375","0.498","false"
"guide_mode=manifold+scale=100+label=2+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","100","100","2","0.6997","70.82200039409162","125.89054016696184","6.230615615844727","0.70703125","0.34","false"
"guide_mode=manifold+scale=50+label=8+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","50","100","8","0.8765","40.10780730509191","111.71873496043054","3.6728575229644775","0.5986328125","0.472","false"
"guide_mode=manifold+scale=1+label=1+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","1","100","1","0.3071","91.29909724844674","129.79977045218743","5.91947603225708","0.28955078125","0.64","false"
"guide_mode=manifold+scale=50+label=4+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","50","100","4","0.7388","64.68072053824562","127.26885269473644","5.911029815673828","0.6484375","0.544","false"
"guide_mode=manifold+scale=50+label=6+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","50","100","6","0.7427","51.96755475440301","135.43370915225705","4.236871242523193","0.59912109375","0.531","false"
"guide_mode=manifold+scale=50+label=2+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","50","100","2","0.6782","62.396433203214485","124.86131715207593","5.86868953704834","0.71728515625","0.36","false"
"guide_mode=manifold+scale=20+label=8+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","20","100","8","0.8359","40.376953115029096","110.92307315792571","4.001260757446289","0.59619140625","0.498","false"
"guide_mode=manifold+scale=100+label=0+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","100","100","0","0.6143","92.45351519480084","123.77945873361092","6.492222309112549","0.3779296875","0.561","false"
"guide_mode=manifold+scale=20+label=4+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","20","100","4","0.6851","62.85744767066751","126.96511657676228","6.0757527351379395","0.6259765625","0.573","false"
"guide_mode=manifold+scale=20+label=6+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","20","100","6","0.7061","49.121787216639746","130.88745174677138","4.332840442657471","0.583984375","0.577","false"
"guide_mode=manifold+scale=20+label=2+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","20","100","2","0.6431","59.398278032562814","123.7352330716178","5.9400739669799805","0.70849609375","0.395","false"
"guide_mode=manifold+scale=10+label=8+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","10","100","8","0.7573","45.45861475517975","110.74001444729096","4.314906120300293","0.5322265625","0.526","false"
"guide_mode=manifold+scale=50+label=0+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","50","100","0","0.626","73.55593938281942","122.694290482518","6.331586837768555","0.4384765625","0.575","false"
"guide_mode=manifold+scale=10+label=4+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","10","100","4","0.6309","66.82509600715406","127.05115822532616","5.915742874145508","0.62646484375","0.601","false"
"guide_mode=manifold+scale=10+label=6+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","10","100","6","0.6133","54.32789894375708","130.31473850379916","4.883126258850098","0.54931640625","0.621","false"
"guide_mode=manifold+scale=10+label=2+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","10","100","2","0.5952","60.34358129011895","123.28614448658072","5.776232719421387","0.68994140625","0.444","false"
"guide_mode=manifold+scale=20+label=0+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","20","100","0","0.5508","67.10468318481259","121.58043351648143","5.820497035980225","0.44384765625","0.591","false"
"guide_mode=manifold+scale=5+label=8+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","5","100","8","0.6699","54.413569202018834","111.11902671779067","4.814300060272217","0.48486328125","0.576","false"
"guide_mode=manifold+scale=5+label=6+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","5","100","6","0.5205","61.29732687233707","131.57712523780856","5.4688849449157715","0.484375","0.615","false"
"guide_mode=manifold+scale=5+label=4+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","5","100","4","0.5625","71.62619088760175","127.72009851013934","6.187638759613037","0.5771484375","0.583","false"
"guide_mode=manifold+scale=5+label=2+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","5","100","2","0.5444","61.43127698055571","123.48471131068482","6.057798385620117","0.67431640625","0.457","false"
"guide_mode=manifold+scale=10+label=0+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","10","100","0","0.5","69.17769896818254","120.62837146853894","5.901806354522705","0.43701171875","0.596","false"
"guide_mode=manifold+scale=1+label=8+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","1","100","8","0.376","90.87124925984811","116.80558897747846","6.40352201461792","0.3251953125","0.632","false"
"guide_mode=manifold+scale=1+label=6+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","1","100","6","0.3101","85.39101570290211","137.09432777486916","6.5343403816223145","0.4013671875","0.661","false"
"guide_mode=manifold+scale=1+label=4+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","1","100","4","0.394","85.49946182512468","131.51410099257782","6.899521827697754","0.5400390625","0.627","false"
"guide_mode=manifold+scale=1+label=2+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","1","100","2","0.4331","67.98981273730044","125.1020168483102","6.5446248054504395","0.6376953125","0.473","false"
"guide_mode=manifold+scale=5+label=0+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","5","100","0","0.4448","71.3248020731993","120.6981389260642","6.189011573791504","0.44287109375","0.597","false"
"guide_mode=manifold+scale=1+label=0+setting=present+iter=1+shrink_cond_x0=False+timesteps=100","present","1","manifold","1","100","0","0.3242","78.00081785709864","121.09511713500363","6.65110445022583","0.44482421875","0.63","false"
